city,timestamp,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,felt_temperature,Date,Weekday,time,minute
Philadelphia,2021-03-05 01:54:00,2.0,33.0,Fair / Windy,1013.98,33.0,0.0,-4.0,2021-03-05,4,01:54:00,54
Philadelphia,2021-03-05 02:54:00,1.0,33.0,Fair,1013.98,20.0,0.0,-4.0,2021-03-05,4,02:54:00,54
Philadelphia,2021-03-05 03:54:00,1.0,33.0,Fair / Windy,1014.32,33.0,0.0,-6.0,2021-03-05,4,03:54:00,54
Philadelphia,2021-03-05 04:54:00,0.0,33.0,Fair,1014.32,22.0,0.0,-6.0,2021-03-05,4,04:54:00,54
Philadelphia,2021-03-05 05:54:00,-1.0,33.0,Fair,1014.66,17.0,0.0,-6.0,2021-03-05,4,05:54:00,54
Philadelphia,2021-03-05 06:54:00,-2.0,33.0,Fair,1014.66,28.0,0.0,-9.0,2021-03-05,4,06:54:00,54
Philadelphia,2021-03-05 07:54:00,-2.0,33.0,Fair / Windy,1013.98,41.0,0.0,-11.0,2021-03-05,4,07:54:00,54
Philadelphia,2021-03-05 08:54:00,-3.0,33.0,Fair / Windy,1014.32,37.0,0.0,-11.0,2021-03-05,4,08:54:00,54
Philadelphia,2021-03-05 09:54:00,-3.0,33.0,Fair,1015.0,30.0,0.0,-11.0,2021-03-05,4,09:54:00,54
Philadelphia,2021-03-05 10:54:00,-4.0,33.0,Fair / Windy,1015.68,37.0,0.0,-13.0,2021-03-05,4,10:54:00,54
Philadelphia,2021-03-05 11:54:00,-4.0,34.0,Fair,1016.01,22.0,0.0,-11.0,2021-03-05,4,11:54:00,54
Philadelphia,2021-03-05 12:54:00,-3.0,34.0,Fair,1016.69,30.0,0.0,-11.0,2021-03-05,4,12:54:00,54
Philadelphia,2021-03-05 13:54:00,-2.0,34.0,Fair / Windy,1016.69,39.0,0.0,-11.0,2021-03-05,4,13:54:00,54
Philadelphia,2021-03-05 14:54:00,-1.0,34.0,Fair,1016.35,28.0,0.0,-7.0,2021-03-05,4,14:54:00,54
Philadelphia,2021-03-05 15:54:00,0.0,34.0,Fair,1015.68,26.0,0.0,-6.0,2021-03-05,4,15:54:00,54
Philadelphia,2021-03-05 16:54:00,1.0,34.0,Fair / Windy,1015.68,37.0,0.0,-6.0,2021-03-05,4,16:54:00,54
Philadelphia,2021-03-05 17:54:00,3.0,34.0,Fair / Windy,1014.66,35.0,0.0,-3.0,2021-03-05,4,17:54:00,54
Philadelphia,2021-03-05 18:54:00,3.0,34.0,Fair / Windy,1013.98,35.0,0.0,-3.0,2021-03-05,4,18:54:00,54
Philadelphia,2021-03-05 19:54:00,4.0,34.0,Fair,1013.64,28.0,0.0,-2.0,2021-03-05,4,19:54:00,54
Philadelphia,2021-03-05 20:54:00,4.0,34.0,Fair / Windy,1013.64,35.0,0.0,-2.0,2021-03-05,4,20:54:00,54
Philadelphia,2021-03-05 21:54:00,4.0,34.0,Fair,1013.64,26.0,0.0,-1.0,2021-03-05,4,21:54:00,54
Philadelphia,2021-03-05 22:54:00,3.0,34.0,Fair,1013.98,30.0,0.0,-2.0,2021-03-05,4,22:54:00,54
Philadelphia,2021-03-05 23:54:00,3.0,33.0,Fair,1014.32,17.0,0.0,-2.0,2021-03-05,4,23:54:00,54
Philadelphia,2021-03-06 00:54:00,3.0,33.0,Fair,1014.66,30.0,0.0,-3.0,2021-03-06,5,00:54:00,54
Philadelphia,2021-03-06 01:54:00,2.0,33.0,Fair,1015.34,28.0,0.0,-4.0,2021-03-06,5,01:54:00,54
Philadelphia,2021-03-06 02:54:00,2.0,33.0,Fair,1016.35,20.0,0.0,-3.0,2021-03-06,5,02:54:00,54
Philadelphia,2021-03-06 03:54:00,1.0,33.0,Fair,1016.69,24.0,0.0,-4.0,2021-03-06,5,03:54:00,54
Philadelphia,2021-03-06 04:54:00,1.0,33.0,Fair,1017.03,15.0,0.0,-3.0,2021-03-06,5,04:54:00,54
Philadelphia,2021-03-06 05:54:00,0.0,33.0,Fair,1017.03,19.0,0.0,-5.0,2021-03-06,5,05:54:00,54
Philadelphia,2021-03-06 06:54:00,0.0,26.0,Cloudy,1017.03,15.0,0.0,-4.0,2021-03-06,5,06:54:00,54
Philadelphia,2021-03-06 07:54:00,0.0,27.0,Mostly Cloudy,1016.69,19.0,0.0,-5.0,2021-03-06,5,07:54:00,54
Philadelphia,2021-03-06 08:54:00,-1.0,33.0,Fair,1016.69,17.0,0.0,-6.0,2021-03-06,5,08:54:00,54
Philadelphia,2021-03-06 09:54:00,-1.0,33.0,Fair,1017.37,15.0,0.0,-6.0,2021-03-06,5,09:54:00,54
Philadelphia,2021-03-06 10:54:00,-1.0,33.0,Fair,1017.71,17.0,0.0,-6.0,2021-03-06,5,10:54:00,54
Philadelphia,2021-03-06 11:54:00,-1.0,34.0,Fair,1018.05,19.0,0.0,-7.0,2021-03-06,5,11:54:00,54
Philadelphia,2021-03-06 12:54:00,1.0,34.0,Fair,1018.72,20.0,0.0,-4.0,2021-03-06,5,12:54:00,54
Philadelphia,2021-03-06 13:54:00,2.0,30.0,Partly Cloudy,1019.06,20.0,0.0,-3.0,2021-03-06,5,13:54:00,54
Philadelphia,2021-03-06 14:54:00,3.0,28.0,Mostly Cloudy,1019.4,26.0,0.0,-3.0,2021-03-06,5,14:54:00,54
Philadelphia,2021-03-06 15:54:00,3.0,28.0,Mostly Cloudy,1019.74,22.0,0.0,-2.0,2021-03-06,5,15:54:00,54
Philadelphia,2021-03-06 16:54:00,2.0,28.0,Mostly Cloudy,1019.4,20.0,0.0,-3.0,2021-03-06,5,16:54:00,54
Philadelphia,2021-03-06 17:54:00,3.0,28.0,Mostly Cloudy,1019.06,28.0,0.0,-3.0,2021-03-06,5,17:54:00,54
Philadelphia,2021-03-06 18:54:00,3.0,26.0,Cloudy,1018.72,22.0,0.0,-2.0,2021-03-06,5,18:54:00,54
Philadelphia,2021-03-06 19:54:00,3.0,26.0,Cloudy,1019.4,26.0,0.0,-2.0,2021-03-06,5,19:54:00,54
Philadelphia,2021-03-06 20:54:00,3.0,26.0,Cloudy,1020.08,20.0,0.0,-1.0,2021-03-06,5,20:54:00,54
Philadelphia,2021-03-06 21:54:00,3.0,26.0,Cloudy,1020.42,22.0,0.0,-2.0,2021-03-06,5,21:54:00,54
Philadelphia,2021-03-06 22:54:00,3.0,26.0,Cloudy,1021.09,20.0,0.0,-2.0,2021-03-06,5,22:54:00,54
Philadelphia,2021-03-06 23:54:00,3.0,26.0,Cloudy,1021.77,15.0,0.0,-1.0,2021-03-06,5,23:54:00,54
Philadelphia,2021-03-07 00:54:00,3.0,26.0,Cloudy,1022.45,24.0,0.0,-2.0,2021-03-07,6,00:54:00,54
Philadelphia,2021-03-07 01:54:00,3.0,27.0,Mostly Cloudy,1022.45,19.0,0.0,-2.0,2021-03-07,6,01:54:00,54
Philadelphia,2021-03-07 02:54:00,2.0,27.0,Mostly Cloudy,1022.79,13.0,0.0,-2.0,2021-03-07,6,02:54:00,54
Philadelphia,2021-03-07 03:54:00,2.0,26.0,Cloudy,1023.46,13.0,0.0,-2.0,2021-03-07,6,03:54:00,54
Philadelphia,2021-03-07 04:54:00,1.0,26.0,Cloudy,1023.8,11.0,0.0,-3.0,2021-03-07,6,04:54:00,54
Philadelphia,2021-03-07 05:54:00,1.0,26.0,Cloudy,1024.14,11.0,0.0,-3.0,2021-03-07,6,05:54:00,54
Philadelphia,2021-03-07 06:54:00,1.0,26.0,Cloudy,1024.48,6.0,0.0,1.0,2021-03-07,6,06:54:00,54
Philadelphia,2021-03-07 07:54:00,0.0,29.0,Partly Cloudy,1024.48,13.0,0.0,-4.0,2021-03-07,6,07:54:00,54
Philadelphia,2021-03-07 08:54:00,-1.0,33.0,Fair,1024.82,6.0,0.0,-1.0,2021-03-07,6,08:54:00,54
Philadelphia,2021-03-07 09:54:00,-1.0,33.0,Fair,1025.49,7.0,0.0,-4.0,2021-03-07,6,09:54:00,54
Philadelphia,2021-03-07 10:54:00,-1.0,33.0,Fair,1026.17,6.0,0.0,-1.0,2021-03-07,6,10:54:00,54
Philadelphia,2021-03-07 11:54:00,-2.0,34.0,Fair,1027.19,7.0,0.0,-5.0,2021-03-07,6,11:54:00,54
Philadelphia,2021-03-07 12:54:00,0.0,34.0,Fair,1027.53,11.0,0.0,-4.0,2021-03-07,6,12:54:00,54
Philadelphia,2021-03-07 13:54:00,1.0,34.0,Fair,1027.86,13.0,0.0,-3.0,2021-03-07,6,13:54:00,54
Philadelphia,2021-03-07 14:54:00,2.0,34.0,Fair,1027.86,11.0,0.0,-2.0,2021-03-07,6,14:54:00,54
Philadelphia,2021-03-07 15:54:00,3.0,34.0,Fair,1027.86,11.0,0.0,-1.0,2021-03-07,6,15:54:00,54
Philadelphia,2021-03-07 16:54:00,4.0,34.0,Fair,1027.53,20.0,0.0,-1.0,2021-03-07,6,16:54:00,54
Philadelphia,2021-03-07 17:54:00,4.0,34.0,Fair,1026.85,13.0,0.0,1.0,2021-03-07,6,17:54:00,54
Philadelphia,2021-03-07 18:54:00,6.0,34.0,Fair,1026.17,15.0,0.0,2.0,2021-03-07,6,18:54:00,54
Philadelphia,2021-03-07 19:54:00,6.0,34.0,Fair,1025.83,17.0,0.0,2.0,2021-03-07,6,19:54:00,54
Philadelphia,2021-03-07 20:54:00,6.0,34.0,Fair,1026.17,20.0,0.0,2.0,2021-03-07,6,20:54:00,54
Philadelphia,2021-03-07 21:54:00,6.0,34.0,Fair,1026.51,17.0,0.0,2.0,2021-03-07,6,21:54:00,54
Philadelphia,2021-03-07 22:54:00,4.0,34.0,Fair,1026.85,19.0,0.0,0.0,2021-03-07,6,22:54:00,54
Philadelphia,2021-03-07 23:54:00,4.0,33.0,Fair,1027.86,15.0,0.0,0.0,2021-03-07,6,23:54:00,54
Philadelphia,2021-03-08 00:54:00,3.0,33.0,Fair,1028.54,11.0,0.0,0.0,2021-03-08,0,00:54:00,54
Philadelphia,2021-03-08 01:54:00,2.0,33.0,Fair,1028.88,9.0,0.0,-1.0,2021-03-08,0,01:54:00,54
Philadelphia,2021-03-08 02:54:00,1.0,33.0,Fair,1029.56,15.0,0.0,-3.0,2021-03-08,0,02:54:00,54
Philadelphia,2021-03-08 03:54:00,1.0,33.0,Fair,1029.9,13.0,0.0,-3.0,2021-03-08,0,03:54:00,54
Philadelphia,2021-03-08 04:54:00,0.0,33.0,Fair,1029.9,9.0,0.0,-3.0,2021-03-08,0,04:54:00,54
Philadelphia,2021-03-08 05:54:00,-1.0,33.0,Fair,1030.23,9.0,0.0,-4.0,2021-03-08,0,05:54:00,54
Philadelphia,2021-03-08 06:54:00,-1.0,33.0,Fair,1030.23,11.0,0.0,-5.0,2021-03-08,0,06:54:00,54
Philadelphia,2021-03-08 07:54:00,-2.0,33.0,Fair,1030.23,11.0,0.0,-7.0,2021-03-08,0,07:54:00,54
Philadelphia,2021-03-08 08:54:00,-2.0,33.0,Fair,1030.91,7.0,0.0,-6.0,2021-03-08,0,08:54:00,54
Philadelphia,2021-03-08 09:54:00,-3.0,33.0,Fair,1031.25,7.0,0.0,-6.0,2021-03-08,0,09:54:00,54
Philadelphia,2021-03-08 10:54:00,-3.0,34.0,Fair,1031.59,9.0,0.0,-7.0,2021-03-08,0,10:54:00,54
Philadelphia,2021-03-08 11:54:00,-3.0,34.0,Fair,1032.6,7.0,0.0,-7.0,2021-03-08,0,11:54:00,54
Philadelphia,2021-03-08 12:54:00,-1.0,34.0,Fair,1032.94,13.0,0.0,-6.0,2021-03-08,0,12:54:00,54
Philadelphia,2021-03-08 13:54:00,0.0,34.0,Fair,1032.94,19.0,0.0,-5.0,2021-03-08,0,13:54:00,54
Philadelphia,2021-03-08 14:54:00,1.0,30.0,Partly Cloudy,1032.94,11.0,0.0,-3.0,2021-03-08,0,14:54:00,54
Philadelphia,2021-03-08 15:54:00,2.0,30.0,Partly Cloudy,1032.6,11.0,0.0,-1.0,2021-03-08,0,15:54:00,54
Philadelphia,2021-03-08 16:54:00,4.0,30.0,Partly Cloudy,1032.26,20.0,0.0,-1.0,2021-03-08,0,16:54:00,54
Philadelphia,2021-03-08 17:54:00,5.0,30.0,Partly Cloudy,1030.91,11.0,0.0,2.0,2021-03-08,0,17:54:00,54
Philadelphia,2021-03-08 18:54:00,6.0,30.0,Partly Cloudy,1029.9,17.0,0.0,3.0,2021-03-08,0,18:54:00,54
Philadelphia,2021-03-08 19:54:00,7.0,30.0,Partly Cloudy,1029.56,15.0,0.0,4.0,2021-03-08,0,19:54:00,54
Philadelphia,2021-03-08 20:54:00,8.0,30.0,Partly Cloudy,1029.56,17.0,0.0,4.0,2021-03-08,0,20:54:00,54
Philadelphia,2021-03-08 21:54:00,8.0,34.0,Fair,1029.56,13.0,0.0,5.0,2021-03-08,0,21:54:00,54
Philadelphia,2021-03-08 22:54:00,7.0,30.0,Partly Cloudy,1029.9,15.0,0.0,4.0,2021-03-08,0,22:54:00,54
Philadelphia,2021-03-08 23:54:00,7.0,29.0,Partly Cloudy,1030.23,9.0,0.0,4.0,2021-03-08,0,23:54:00,54
Philadelphia,2021-03-09 00:54:00,6.0,29.0,Partly Cloudy,1030.23,7.0,0.0,4.0,2021-03-09,1,00:54:00,54
Philadelphia,2021-03-09 01:54:00,4.0,33.0,Fair,1029.9,13.0,0.0,1.0,2021-03-09,1,01:54:00,54
Philadelphia,2021-03-09 02:54:00,4.0,33.0,Fair,1029.9,11.0,0.0,1.0,2021-03-09,1,02:54:00,54
Philadelphia,2021-03-09 03:54:00,4.0,33.0,Fair,1029.56,13.0,0.0,1.0,2021-03-09,1,03:54:00,54
Philadelphia,2021-03-09 04:54:00,4.0,29.0,Partly Cloudy,1029.22,15.0,0.0,0.0,2021-03-09,1,04:54:00,54
Philadelphia,2021-03-09 05:54:00,4.0,29.0,Partly Cloudy,1029.22,13.0,0.0,1.0,2021-03-09,1,05:54:00,54
Philadelphia,2021-03-09 06:54:00,4.0,29.0,Partly Cloudy,1028.88,17.0,0.0,0.0,2021-03-09,1,06:54:00,54
Philadelphia,2021-03-09 07:54:00,3.0,27.0,Mostly Cloudy,1027.86,15.0,0.0,-1.0,2021-03-09,1,07:54:00,54
Philadelphia,2021-03-09 08:54:00,4.0,27.0,Mostly Cloudy,1027.53,11.0,0.0,1.0,2021-03-09,1,08:54:00,54
Philadelphia,2021-03-09 09:54:00,3.0,27.0,Mostly Cloudy,1027.53,15.0,0.0,-1.0,2021-03-09,1,09:54:00,54
Philadelphia,2021-03-09 10:54:00,4.0,28.0,Mostly Cloudy,1027.86,17.0,0.0,0.0,2021-03-09,1,10:54:00,54
Philadelphia,2021-03-09 11:54:00,4.0,26.0,Cloudy,1027.86,19.0,0.0,0.0,2021-03-09,1,11:54:00,54
Philadelphia,2021-03-09 12:54:00,6.0,28.0,Mostly Cloudy,1028.2,22.0,0.0,1.0,2021-03-09,1,12:54:00,54
Philadelphia,2021-03-09 13:54:00,8.0,30.0,Partly Cloudy,1028.2,20.0,0.0,4.0,2021-03-09,1,13:54:00,54
Philadelphia,2021-03-09 14:54:00,11.0,34.0,Fair,1028.2,19.0,0.0,11.0,2021-03-09,1,14:54:00,54
Philadelphia,2021-03-09 15:54:00,14.0,30.0,Partly Cloudy,1027.86,24.0,0.0,14.0,2021-03-09,1,15:54:00,54
Philadelphia,2021-03-09 16:54:00,17.0,28.0,Mostly Cloudy,1027.19,19.0,0.0,17.0,2021-03-09,1,16:54:00,54
Philadelphia,2021-03-09 17:54:00,18.0,28.0,Mostly Cloudy,1026.17,26.0,0.0,18.0,2021-03-09,1,17:54:00,54
Philadelphia,2021-03-09 18:54:00,19.0,28.0,Mostly Cloudy,1025.49,20.0,0.0,19.0,2021-03-09,1,18:54:00,54
Philadelphia,2021-03-09 19:54:00,19.0,28.0,Mostly Cloudy,1025.49,20.0,0.0,19.0,2021-03-09,1,19:54:00,54
Philadelphia,2021-03-09 20:54:00,20.0,28.0,Mostly Cloudy,1025.49,22.0,0.0,20.0,2021-03-09,1,20:54:00,54
Philadelphia,2021-03-09 21:54:00,19.0,28.0,Mostly Cloudy,1026.17,19.0,0.0,19.0,2021-03-09,1,21:54:00,54
Philadelphia,2021-03-09 22:54:00,17.0,28.0,Mostly Cloudy,1026.85,13.0,0.0,17.0,2021-03-09,1,22:54:00,54
Philadelphia,2021-03-09 23:54:00,14.0,27.0,Mostly Cloudy,1027.53,15.0,0.0,14.0,2021-03-09,1,23:54:00,54
Philadelphia,2021-03-10 00:54:00,13.0,27.0,Mostly Cloudy,1028.2,6.0,0.0,13.0,2021-03-10,2,00:54:00,54
Philadelphia,2021-03-10 01:54:00,11.0,27.0,Mostly Cloudy,1028.88,6.0,0.0,11.0,2021-03-10,2,01:54:00,54
Philadelphia,2021-03-10 02:54:00,11.0,29.0,Partly Cloudy,1029.22,0.0,0.0,11.0,2021-03-10,2,02:54:00,54
Philadelphia,2021-03-10 03:54:00,11.0,33.0,Fair,1029.56,11.0,0.0,11.0,2021-03-10,2,03:54:00,54
Philadelphia,2021-03-10 04:54:00,8.0,33.0,Fair,1030.23,7.0,0.0,7.0,2021-03-10,2,04:54:00,54
Philadelphia,2021-03-10 05:54:00,7.0,27.0,Mostly Cloudy,1030.57,0.0,0.0,7.0,2021-03-10,2,05:54:00,54
Philadelphia,2021-03-10 06:54:00,6.0,29.0,Partly Cloudy,1031.25,0.0,0.0,6.0,2021-03-10,2,06:54:00,54
Philadelphia,2021-03-10 07:54:00,6.0,33.0,Fair,1031.25,9.0,0.0,4.0,2021-03-10,2,07:54:00,54
Philadelphia,2021-03-10 08:54:00,6.0,33.0,Fair,1031.93,11.0,0.0,3.0,2021-03-10,2,08:54:00,54
Philadelphia,2021-03-10 09:54:00,4.0,33.0,Fair,1032.6,13.0,0.0,1.0,2021-03-10,2,09:54:00,54
Philadelphia,2021-03-10 10:54:00,3.0,34.0,Fair,1032.94,7.0,0.0,1.0,2021-03-10,2,10:54:00,54
Philadelphia,2021-03-10 11:54:00,4.0,28.0,Mostly Cloudy,1032.6,9.0,0.0,2.0,2021-03-10,2,11:54:00,54
Philadelphia,2021-03-10 12:54:00,7.0,28.0,Mostly Cloudy,1033.28,13.0,0.0,4.0,2021-03-10,2,12:54:00,54
Philadelphia,2021-03-10 13:54:00,9.0,28.0,Mostly Cloudy,1033.28,15.0,0.0,6.0,2021-03-10,2,13:54:00,54
Philadelphia,2021-03-10 14:54:00,11.0,28.0,Mostly Cloudy,1033.28,11.0,0.0,11.0,2021-03-10,2,14:54:00,54
Philadelphia,2021-03-10 15:54:00,13.0,30.0,Partly Cloudy,1033.28,9.0,0.0,13.0,2021-03-10,2,15:54:00,54
Philadelphia,2021-03-10 16:54:00,16.0,34.0,Fair,1032.6,9.0,0.0,16.0,2021-03-10,2,16:54:00,54
Philadelphia,2021-03-10 17:54:00,17.0,34.0,Fair,1031.59,6.0,0.0,17.0,2021-03-10,2,17:54:00,54
Philadelphia,2021-03-10 18:54:00,19.0,30.0,Partly Cloudy,1029.9,13.0,0.0,19.0,2021-03-10,2,18:54:00,54
Philadelphia,2021-03-10 19:54:00,19.0,30.0,Partly Cloudy,1029.56,15.0,0.0,19.0,2021-03-10,2,19:54:00,54
Philadelphia,2021-03-10 20:54:00,18.0,34.0,Fair,1028.88,13.0,0.0,18.0,2021-03-10,2,20:54:00,54
Philadelphia,2021-03-10 21:54:00,17.0,34.0,Fair,1028.88,17.0,0.0,17.0,2021-03-10,2,21:54:00,54
Philadelphia,2021-03-10 22:54:00,15.0,34.0,Fair,1028.88,13.0,0.0,15.0,2021-03-10,2,22:54:00,54
Philadelphia,2021-03-10 23:54:00,12.0,33.0,Fair,1029.56,9.0,0.0,12.0,2021-03-10,2,23:54:00,54
Philadelphia,2021-03-11 00:54:00,11.0,29.0,Partly Cloudy,1029.22,7.0,0.0,11.0,2021-03-11,3,00:54:00,54
Philadelphia,2021-03-11 01:54:00,9.0,29.0,Partly Cloudy,1029.22,9.0,0.0,7.0,2021-03-11,3,01:54:00,54
Philadelphia,2021-03-11 02:54:00,9.0,27.0,Mostly Cloudy,1028.54,9.0,0.0,7.0,2021-03-11,3,02:54:00,54
Philadelphia,2021-03-11 03:54:00,7.0,29.0,Partly Cloudy,1028.54,9.0,0.0,5.0,2021-03-11,3,03:54:00,54
Philadelphia,2021-03-11 04:54:00,7.0,29.0,Partly Cloudy,1027.86,7.0,0.0,5.0,2021-03-11,3,04:54:00,54
Philadelphia,2021-03-11 05:54:00,6.0,33.0,Fair,1027.53,6.0,0.0,6.0,2021-03-11,3,05:54:00,54
Philadelphia,2021-03-11 06:54:00,5.0,29.0,Partly Cloudy,1026.85,9.0,0.0,3.0,2021-03-11,3,06:54:00,54
Philadelphia,2021-03-11 07:54:00,6.0,26.0,Cloudy,1026.17,6.0,0.0,6.0,2021-03-11,3,07:54:00,54
Philadelphia,2021-03-11 08:54:00,6.0,27.0,Mostly Cloudy,1026.17,6.0,0.0,6.0,2021-03-11,3,08:54:00,54
Philadelphia,2021-03-11 09:54:00,5.0,26.0,Cloudy,1026.17,0.0,0.0,5.0,2021-03-11,3,09:54:00,54
Philadelphia,2021-03-11 10:54:00,5.0,26.0,Cloudy,1026.17,0.0,0.0,5.0,2021-03-11,3,10:54:00,54
Philadelphia,2021-03-11 11:54:00,5.0,28.0,Mostly Cloudy,1026.51,0.0,0.0,5.0,2021-03-11,3,11:54:00,54
Philadelphia,2021-03-11 12:54:00,9.0,28.0,Mostly Cloudy,1026.85,0.0,0.0,9.0,2021-03-11,3,12:54:00,54
Philadelphia,2021-03-11 13:54:00,11.0,28.0,Mostly Cloudy,1026.51,7.0,0.0,11.0,2021-03-11,3,13:54:00,54
Philadelphia,2021-03-11 14:54:00,14.0,28.0,Mostly Cloudy,1025.83,15.0,0.0,14.0,2021-03-11,3,14:54:00,54
Philadelphia,2021-03-11 15:54:00,17.0,28.0,Mostly Cloudy,1024.82,20.0,0.0,17.0,2021-03-11,3,15:54:00,54
Philadelphia,2021-03-11 16:54:00,19.0,30.0,Partly Cloudy,1023.8,20.0,0.0,19.0,2021-03-11,3,16:54:00,54
Philadelphia,2021-03-11 17:54:00,21.0,28.0,Mostly Cloudy,1022.79,22.0,0.0,21.0,2021-03-11,3,17:54:00,54
Philadelphia,2021-03-11 18:54:00,22.0,28.0,Mostly Cloudy,1021.09,20.0,0.0,22.0,2021-03-11,3,18:54:00,54
Philadelphia,2021-03-11 19:54:00,23.0,28.0,Mostly Cloudy,1020.42,24.0,0.0,23.0,2021-03-11,3,19:54:00,54
Philadelphia,2021-03-11 20:54:00,22.0,30.0,Partly Cloudy,1020.08,17.0,0.0,22.0,2021-03-11,3,20:54:00,54
Philadelphia,2021-03-11 21:54:00,21.0,28.0,Mostly Cloudy,1019.4,17.0,0.0,21.0,2021-03-11,3,21:54:00,54
Philadelphia,2021-03-11 22:54:00,21.0,28.0,Mostly Cloudy,1020.08,13.0,0.0,21.0,2021-03-11,3,22:54:00,54
Philadelphia,2021-03-11 23:54:00,18.0,29.0,Partly Cloudy,1020.08,13.0,0.0,18.0,2021-03-11,3,23:54:00,54
Philadelphia,2021-03-12 00:54:00,18.0,29.0,Partly Cloudy,1020.08,13.0,0.0,18.0,2021-03-12,4,00:54:00,54
Philadelphia,2021-03-12 01:54:00,17.0,33.0,Fair,1019.4,11.0,0.0,17.0,2021-03-12,4,01:54:00,54
Philadelphia,2021-03-12 02:54:00,17.0,33.0,Fair,1019.4,19.0,0.0,17.0,2021-03-12,4,02:54:00,54
Philadelphia,2021-03-12 03:54:00,14.0,33.0,Fair,1019.4,15.0,0.0,14.0,2021-03-12,4,03:54:00,54
Philadelphia,2021-03-12 04:54:00,13.0,27.0,Mostly Cloudy,1019.4,7.0,0.0,13.0,2021-03-12,4,04:54:00,54
Philadelphia,2021-03-12 05:54:00,15.0,26.0,Cloudy,1019.74,15.0,0.0,15.0,2021-03-12,4,05:54:00,54
Philadelphia,2021-03-12 06:54:00,13.0,27.0,Mostly Cloudy,1019.4,7.0,0.0,13.0,2021-03-12,4,06:54:00,54
Philadelphia,2021-03-12 07:54:00,14.0,26.0,Cloudy,1018.72,11.0,0.0,14.0,2021-03-12,4,07:54:00,54
Philadelphia,2021-03-12 08:54:00,14.0,26.0,Cloudy,1018.72,11.0,0.0,14.0,2021-03-12,4,08:54:00,54
Philadelphia,2021-03-12 09:54:00,12.0,26.0,Cloudy,1019.06,9.0,0.0,12.0,2021-03-12,4,09:54:00,54
Philadelphia,2021-03-12 10:54:00,12.0,26.0,Cloudy,1019.4,11.0,0.0,12.0,2021-03-12,4,10:54:00,54
Philadelphia,2021-03-12 11:54:00,13.0,26.0,Cloudy,1019.74,7.0,0.0,13.0,2021-03-12,4,11:54:00,54
Philadelphia,2021-03-12 12:54:00,14.0,28.0,Mostly Cloudy,1020.42,11.0,0.0,14.0,2021-03-12,4,12:54:00,54
Philadelphia,2021-03-12 13:54:00,16.0,28.0,Mostly Cloudy,1021.09,11.0,0.0,16.0,2021-03-12,4,13:54:00,54
Philadelphia,2021-03-12 14:54:00,18.0,26.0,Cloudy,1020.75,19.0,0.0,18.0,2021-03-12,4,14:54:00,54
Philadelphia,2021-03-12 15:54:00,18.0,28.0,Mostly Cloudy,1021.09,9.0,0.0,18.0,2021-03-12,4,15:54:00,54
Philadelphia,2021-03-12 16:54:00,18.0,28.0,Mostly Cloudy,1020.42,20.0,0.0,18.0,2021-03-12,4,16:54:00,54
Philadelphia,2021-03-12 17:54:00,19.0,28.0,Mostly Cloudy,1019.4,17.0,0.0,19.0,2021-03-12,4,17:54:00,54
Philadelphia,2021-03-12 18:54:00,21.0,28.0,Mostly Cloudy,1018.05,20.0,0.0,21.0,2021-03-12,4,18:54:00,54
Philadelphia,2021-03-12 19:54:00,22.0,28.0,Mostly Cloudy,1017.71,24.0,0.0,22.0,2021-03-12,4,19:54:00,54
Philadelphia,2021-03-12 20:54:00,20.0,28.0,Mostly Cloudy,1017.37,26.0,0.0,20.0,2021-03-12,4,20:54:00,54
Philadelphia,2021-03-12 21:54:00,19.0,28.0,Mostly Cloudy,1017.37,28.0,0.0,19.0,2021-03-12,4,21:54:00,54
Philadelphia,2021-03-12 22:54:00,18.0,28.0,Mostly Cloudy,1017.71,24.0,0.0,18.0,2021-03-12,4,22:54:00,54
Philadelphia,2021-03-12 23:54:00,18.0,27.0,Mostly Cloudy,1018.05,17.0,0.0,18.0,2021-03-12,4,23:54:00,54
Philadelphia,2021-03-13 00:54:00,17.0,27.0,Mostly Cloudy,1018.72,20.0,0.0,17.0,2021-03-13,5,00:54:00,54
Philadelphia,2021-03-13 01:54:00,15.0,27.0,Mostly Cloudy,1018.38,19.0,0.0,15.0,2021-03-13,5,01:54:00,54
Philadelphia,2021-03-13 02:54:00,14.0,29.0,Partly Cloudy,1019.06,13.0,0.0,14.0,2021-03-13,5,02:54:00,54
Philadelphia,2021-03-13 03:54:00,14.0,33.0,Fair / Windy,1019.74,35.0,0.0,14.0,2021-03-13,5,03:54:00,54
Philadelphia,2021-03-13 04:54:00,13.0,29.0,Partly Cloudy,1019.74,22.0,0.0,13.0,2021-03-13,5,04:54:00,54
Philadelphia,2021-03-13 05:54:00,12.0,27.0,Mostly Cloudy,1020.08,17.0,0.0,12.0,2021-03-13,5,05:54:00,54
Philadelphia,2021-03-13 06:54:00,12.0,27.0,Mostly Cloudy,1020.75,28.0,0.0,12.0,2021-03-13,5,06:54:00,54
Philadelphia,2021-03-13 07:54:00,9.0,27.0,Mostly Cloudy / Windy,1021.43,41.0,0.0,5.0,2021-03-13,5,07:54:00,54
Philadelphia,2021-03-13 08:54:00,8.0,27.0,Mostly Cloudy / Windy,1022.11,43.0,0.0,3.0,2021-03-13,5,08:54:00,54
